"id_cliente","Num. Tienda","Nombre","Calle","Num.","Colonia","Ciudad","Estado","CP","Teléfono","Teléfono","Teléfono","Fax","Formato"
1,601,"Juan de la Barrera                                                              ","Av. Juan de la Barrera                                                          ",6160,"Romita                                                                          ","Tlaquepaque                                       ","Jalisco                       ",45590,"333 692-8209        ","333 606-4904        ","                    ","                    ","Soriana Express"
1,602,"Cuatro Cienegas                                                                 ","Jose Carlos Garza                                                               ",704,"Benito Juárez                                                                   ","Cuatrocienegas                                    ","Coahuila                      ",27640,"869 696-1749        ","869 696-1730        ","                    ","                    ","Soriana Express"
1,603,"Yurécuaro                                                                       ","Francisco J. Mujica                                                             ",90,"Centro                                                                          ","Yurécuaro                                         ","Michoacan                     ",59250,"                    ","                    ","                    ","                    ","Soriana Express"
1,604,"Huetamo                                                                         ","16 de Septiembre                                                                ",2,"Cahuaro                                                                         ","Huetamo de Nuñez                                  ","Michoacan                     ",61940,"                    ","                    ","                    ","                    ","Soriana Express"
1,605,"Ojo Caliente                                                                    ","Cervantes Corona                                                                ",44,"Centro                                                                          ","Ojo Caliente                                      ","Zacatecas                     ",98700,"458 944-4668        ","458 944-5861        ","                    ","                    ","Soriana Express"
1,606,"Oluta                                                                           ","Carretera Oluta - Acayucan                                                      ",502,"Centro                                                                          ","Oluta                                             ","Veracruz                      ",96160,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,607,"Huajuapan                                                                       ","Ave. 5 de Febrero                                                               ",227,"Tepeyac                                                                         ","Heroica Ciudad de Huajuapan de León               ","Oaxaca                        ",69000,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,608,"Glorieta Benito Juárez                                                          ","Av. Teófilo Salinas Garza                                                       ",525,"Centro                                                                          ","Juarez                                            ","Nuevo León                    ",67250,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,609,"Pedregal                                                                        ","Ave. Las Torres                                                                 ","S/N","                                                                                ","Ciudad General Escobedo                           ","Nuevo León                    ",,"                    ","                    ","                    ","                    ","Soriana Express"
1,610,"Tehuacan                                                                        ","Libramiento San Lorenzo - Tecnólogico                                           ",3324,"Santa María Coapan                                                              ","Tehuacan                                          ","Puebla                        ",75857,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,611,"Martínez de la Torre                                                            ","Blvd. Luis Donaldo Colosio                                                      ",1007,"Lomas del Mirador                                                               ","Martinez de la Torre                              ","Veracruz                      ",93600,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,612,"Lopez Rayon                                                                     ","Prolongación Ignacio Lopez Rayon                                                ",1015,"Morelos                                                                         ","Comalcalco                                        ","Tabasco                       ",86300,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,613,"Morelos Sur                                                                     ","Av. Morelos                                                                     ",153,"Bondies                                                                         ","Cuernavaca                                        ","Morelos                       ",62059,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,614,"Loreto Sol y Mar                                                                ","Av. Benito Juarez                                                               ",,"Centro                                                                          ","Loreto                                            ","Baja California Sur           ",23880,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,615,"Sanini La Gloria                                                                ","Carretera Tijuana - Ensenada Lote II-C2 Manzana 498                             ",,"San Antonio de los Buenos                                                       ","Tijuana                                           ","Baja California               ",22114,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,616,"Acaponeta                                                                       ","Av. Morelos Poniente                                                            ",79,"Centro                                                                          ","Acaponeta                                         ","Nayarit                       ",63400,"                    ","                    ","                    ","                    ","Soriana Express"
1,617,"Dos Ríos                                                                        ","Privada Camino a las Escobas                                                    ",3500,"Hacienda las Escobas                                                            ","Guadalupe                                         ","Nuevo León                    ",67196,"                    ","                    ","                    ","                    ","Soriana Express"
1,618,"Graciano Sanchez                                                                ","Av.San Pedro                                                                    ",1807,"San Francisco                                                                   ","Soledad de Graciano Sanchez                       ","San Luis Potosí               ",78435,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,619,"Tarimbaro                                                                       ","Carretera Federal Morelia - Zinapecuaro                                         ","KM.3.6","Fraccionamiento El Prado                                                        ","Tarimbaro                                         ","Michoacan                     ",58880,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,620,"Camino Real                                                                     ","Blvd. Forjadores de Sudcalifonia                                                ","S/N","El Palmar II                                                                    ","La Paz                                            ","Baja California Sur           ",23084,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,621,"El Mezquito                                                                     ","Blvd. Forjadores de Sudcalifonia                                                ",250,"El Mezquito                                                                     ","La Paz                                            ","Baja California Sur           ",23083,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,622,"San Francisco del Rincón                                                        ","Blvd. Juventino Rosas                                                           ",510,"                                                                                ","San Francisco del Rincón Centro                   ","Guanajuato                    ",36300,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,623,"Salina Cruz                                                                     ","Av. Transismica                                                                 ",,"                                                                                ","Salina Cruz                                       ","Oaxaca                        ",,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,624,"Diego Díaz de Berlanga                                                          ","Av. Diego Díaz de Berlanga                                                      ",402,"Bosques de Anáhuac                                                              ","San Nicolas de los Garza                          ","Nuevo León                    ",66463,"                    ","                    ","                    ","                    ","Soriana"
1,625,"Metro Rosario                                                                   ","Avenida El Rosario                                                              ",901,"Rosario Azcapotzalco                                                            ","México                                            ","Distrito Federal              ",2100,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,626,"Pórticos                                                                        ","Blvd. General Lázaro Cárdenas                                                   ",310,"Parque Industrial Chapultepec                                                   ","Ensenada                                          ","Baja California               ",22785,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,627,"Terán Terán                                                                     ","Blvd. Bellas Artes                                                              ",20486,"Ciudad Industrial                                                               ","Tijuana                                           ","Baja California               ",22444,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,628,"Valle de Bravo                                                                  ","Ave. Benito Juárez                                                              ","S/N","                                                                                ","Valle de Bravo                                    ","Edo. de México                ",,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,629,"Huatulco (Fonatur)                                                              ","Boulevard Chahue                                                                ","Lote10","Sector T                                                                        ","Santa María Huatulco                              ","Oaxaca                        ",70989,"                    ","                    ","                    ","                    ","Soriana"
1,630,"Ford                                                                            ","Contador                                                                        ","S/N","Centro                                                                          ","Guanajuato                                        ","Guanajuato                    ",,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,631,"Gentor                                                                          ","                                                                                ",,"                                                                                ","San Pedro Garza García                            ","Nuevo León                    ",,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,632,"Jiutepec                                                                        ","Eje Nte y Sur                                                                   ","S/N","                                                                                ","Jiutepec                                          ","Morelos                       ",,"                    ","                    ","                    ","                    ","Soriana"
1,633,"Plaza Cuautitlán                                                                ","Av. Centro Urbano Poniente, Esq. Av. Jorge Jiménez Cantú                        ","S/N","Bosques de la Hacienda 1a Sección                                               ","Cuautitlán Izcalli                                ","Edo. de México                ",54715,"                    ","                    ","                    ","                    ","Soriana Express"
1,634,"Pijijiapan                                                                      ","1era Calle Oriente Norte                                                        ",4,"Centro                                                                          ","Pijijiapan                                        ","Chiapas                       ",30540,"                    ","                    ","                    ","                    ","Soriana Express"
1,635,"Guadalupe Victoria                                                              ","Ave. Ricardo Castro Ote.                                                        ",902,"Centro                                                                          ","Guadalupe Victoria                                ","Durango                       ",34700,"                    ","                    ","                    ","                    ","Soriana Express"
1,636,"Rinconada                                                                       ","Blvd. Príncipe Akishino                                                         ",204,"Rinconada del Carmen                                                            ","Tapachula                                         ","Chiapas                       ",30796,"                    ","                    ","                    ","                    ","Soriana Express"
1,637,"La Noria                                                                        ","Antiguo Camino a Huinalá                                                        ",740,"Noria Norte                                                                     ","Apodaca                                           ","Nuevo León                    ",66633,"                    ","                    ","                    ","                    ","Soriana Express"
1,638,"Pueblo Nuevo                                                                    ","Ave. Tréboles                                                                   ",500,"Tréboles                                                                        ","Apodaca                                           ","Nuevo León                    ",66646,"                    ","                    ","                    ","                    ","Soriana Express"
1,639,"Camino Real Escobedo                                                            ","Ave. Enrique Rangel Melendez                                                    ",,"                                                                                ","Escobedo                                          ","Nuevo León                    ",,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,640,"Díaz Ordaz                                                                      ","Blvd. Gustavo Díaz Ordaz                                                        ",,"                                                                                ","Santa Catarina                                    ","Nuevo León                    ",,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,641,"Tulancingo                                                                      ","Carretera México- Tuxpan                                                        ",,"                                                                                ","Tulancingo                                        ","Hidalgo                       ",,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,642,"Tantoyuca                                                                       ","Carretera Nacional                                                              ",,"                                                                                ","Tantoyuca                                         ","Veracruz                      ",,"                    ","                    ","                    ","                    ","Soriana Express"
1,643,"Papantla                                                                        ","Carretera Nacional Papantla- Gu                                                 ",,"                                                                                ","Papantla                                          ","Veracruz                      ",,"                    ","                    ","                    ","                    ","Soriana Express"
1,644,"Zacapu                                                                          ","Ave. Prolongación Morelos                                                       ",1369,"                                                                                ","Zacapu                                            ","Michoacan                     ",58600,"                    ","                    ","                    ","                    ","Soriana Express"
1,645,"Guacamayas                                                                      ","Carretera Nacional Tecoman                                                      ",,"                                                                                ","Cd. Lázaro Cárdenas                               ","Michoacan                     ",,"                    ","                    ","                    ","                    ","Mercado Soriana"
1,646,"Villa Juarez                                                                    ","Arturo B. de la Garza                                                           ",,"Ex Comunidad de Vaquerías                                                       ","Cd. Benito Juárez                                 ","Nuevo León                    ",,"                    ","                    ","                    ","                    ","Soriana"
1,647,"Ojinaga                                                                         ","Blvd. Libre Comercio                                                            ",1512,"2 de Octubre                                                                    ","Ojinaga                                           ","Chihuahua                     ",32885,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,648,"Prolongación Juárez                                                             ","Av. Benito Juárez                                                               ",508,"                                                                                ","General Escobedo                                  ","Nuevo León                    ",66059,"                    ","                    ","                    ","                    ","Supermercado Soriana"
1,1001,"City Club Torreón                                                               ","Av. Revolución y Calzada Saltillo                                               ",400,"Fraccionamiento Los Ángeles                                                     ","Torreón                                           ","Coahuila                      ",27267,"(01871) 721.6540    ","(01871) 721.5387    ","(01871) 721.5151    ","(01871) 721.6660    ","City Club"
1,1002,"City Club Monclova                                                              ","Huemac                                                                          ",1101,"Anáhuac                                                                         ","Monclova                                          ","Coahuila                      ",27750,"(01866) 636.1096    ","(01866) 631.4271    ","                    ","(01866) 631.4105    ","City Club"
1,1003,"City Club Chihuahua                                                             ","Av. Periférico de la Juventud Esq. Av. Francisco Villa                          ",6302,"Los Mezquites                                                                   ","Chihuahua                                         ","Chihuahua                     ",31125,"(01614) 422.2193    ","(01614) 422.2194    ","(01614) 422.2196    ","(01614) 422.2261    ","City Club"
1,1004,"City Club Saltillo                                                              ","Blvd. Luis Echeverría entre 26 de Marzo y prolongación Pérez Treviño            ",6385,"San Ramón                                                                       ","Saltillo                                          ","Coahuila                      ",25020,"(01844) 410.5633    ","(01844) 410.6306    ","(01844) 412.7526    ","                    ","City Club"
1,1005,"City Club Pachuca                                                               ","Blvd. Nuevo Hidalgo esq. Luis Donaldo Colosio                                   ",202,"Puerta de Hierro                                                                ","Pachuca                                           ","Hidalgo                       ",42080,"(01771) 107.0463    ","(01771) 107.0464    ","(01771) 104.0467    ","(01771) 107.0468    ","City Club"
1,1006,"City Club Villahermosa                                                          ","Carlos Pellicer Cámara Esq. Paseo Uzumacinta                                    ",205,"Plutarco Elías Calles                                                           ","Villahermosa                                      ","Tabasco                       ",86090,"(01993) 314.4162    ","(01993) 314.3997    ","(01993) 314.3805    ","(01933) 314.5414    ","City Club"
1,1007,"City Club San Jerónimo                                                          ","Rogelio Cantú Gómez esq- José Garza Rámírez                                     ","900-B","Colinas de San Jerónimo                                                         ","Monterrey                                         ","Nuevo León                    ",64630,"(0181) 8143.8901    ","(0181) 8143.8902    ","(0181) 8143.8905    ","(0181) 8143.8901    ","City Club"
1,1008,"City Club Tuxtla                                                                ","Blvd. Andrés Serra Rojas esq. con Blvd. Albino Corso                            ",250,"El Retiro                                                                       ","Tuxlta Gutiérrez                                  ","Chiapas                       ",29040,"(01961) 614.1313    ","(01961) 614.4116    ","                    ","(01961) 614.4668    ","City Club"
1,1009,"City Club Colima                                                                ","Av. María Ahumada de Goméz esq. Fco. Cárdenas Barajas                           ",371,"Campestre                                                                       ","Colima                                            ","Colima                        ",28988,"(01312) 396.4797    ","(01312) 396.4798    ","                    ","(01312)396.4800     ","City Club"
1,1010,"City Club Los Cabos                                                             ","Blvd. Lázaro Cárdenas esq. Paseo del Pescador                                   ","S/N","Centro                                                                          ","Los Cabos                                         ","Baja California Sur           ",23450,"(01624) 143.4294    ","(01624) 143.4888    ","                    ","(01624) 143.9492    ","City Club"
1,1011,"City Club Tampico                                                               ","Ave. Ejército Mexicano y Diagonal Norte Sur                                     ","S/N","Tampico                                                                         ","Tampico                                           ","Tamaulipas                    ",89137,"(01833) 217.5008    ","(01833) 217.4597    ","                    ","                    ","City Club"
1,1012,"City Club La Paz                                                                ","Blvd. Forjadores de Sudcalifornia, esq. Luis Donaldo Colosio                    ","S/N","Col. ExBase Aèrea                                                               ","La Paz, Baja California Sur                       ","Baja California Sur           ",23050,"(01612) 165.4990    ","(01612) 165.4992    ","(01612) 165.4993    ","(01612) 165.4991    ","City Club"
1,1013,"City Club Nuevo Laredo                                                          ","Av.Reforma y 15 de Septiembre                                                   ","S/N","Campestre                                                                       ","Nuevo Laredo                                      ","Tamaulipas                    ",88278,"(01867) 715.0184    ","(01867) 715.0325    ","                    ","                    ","City Club"
1,1014,"City Club Reynosa                                                               ","Blvd. Hidalgo y Fuentes de Diana KM 101                                         ","S/N","Las Fuentes                                                                     ","Reynosa                                           ","Tamaulipas                    ",88710,"(01899) 995.4083    ","(01899) 995.4084    ","(01899) 995.4085    ","Ext. 5414119        ","City Club"
1,1015,"City Club Durango                                                               ","Av. Heróico Colegio Militar y Av. 20 de Noviembre                               ",109,"Nueva Vizcaya                                                                   ","Durango                                           ","Durango                       ",34080,"(01618) 818.9871    ","(01618) 818.9856    ","(01618) 818.9726    ","                    ","City Club"
1,1016,"City Club Cancún                                                                ","Ave. Andrés Quintana Roo entre Ave. Kohunlich, calle Farallon y Ave. Itzamal    ","s/n","Súper Manzana 39, Manzana 10 Lote 1                                             ","Cancun                                            ","Quintana Roo                  ",77500,"(01998) 849.2607    ","(01998) 849.2608    ","(01998) 849.2609    ","                    ","City Club"
1,1017,"City Club Coacalco                                                              ","Vía  José López Portillo esq. 16 de Septiembre                                  ",34,"San Francisco                                                                   ","Coacalco                                          ","Edo. de México                ",55700,"(0155) 2159.7962    ","(0155) 2159.7967    ","(0155) 2159.7968    ","                    ","City Club"
1,1018,"City Club Ixtapaluca                                                            ","Carretera Federal-México-Cuautla km 32.5                                        ","S/N","Santa Bárbara                                                                   ","Ixtapaluca                                        ","Edo. de México                ",56530,"(0155) 2596.7016    ","(0155) 2596.7017    ","(0155) 2596.7019    ","                    ","City Club"
1,1019,"City Club Gómez Palacio                                                         ","Blvd. Miguel Alemán Ote.                                                        ",117,"Ricardo Flores Magón                                                            ","Gómez Palacio                                     ","Durango                       ",35000,"(01871) 750.1159    ","(01871) 750.2110    ","(01871) 750.0995    ","                    ","City Club"
1,1020,"City Club Toluca                                                                ","Blvd. Aeropuerto Miguel Alemán esq. Paseo Tollocan                              ",55,"Parque Industrial Lerma                                                         ","San Mateo Atenco                                  ","Edo. de México                ",50200,"(01722) 317 3179    ","(01722) 317 3180    ","                    ","                    ","City Club"
1,1021,"City Club Lincoln                                                               ","Av. Abraham Lincoln entre José Eleuterio Gzz. y San Fernando                    ","3501-A","Mitras Norte                                                                    ","Monterrey                                         ","Nuevo León                    ",64320,"(0181)  8370.1262   ","(0181) 8370.1582    ","(0181) 8370.2529    ","Ext.5421111         ","City Club"
1,1022,"City Club Hermosillo                                                            ","Blvd.Paseo Rio Sonora Nte#128 y Blvd. Solidaridad                               ",188,"Proyecto Rio Sonora                                                             ","Hermosillo                                        ","Sonora                        ",83270,"(01662)  212.1576   ","(01662) 212.2160    ","(01662) 212.3982    ","                    ","City Club"
1,1023,"City Club Culiacán                                                              ","Blvd. Universitarios pte. Esq Blvd.Enrique Sánchez Alonso                       ",435,"Desarrollo Urbano 3 Ríos 3a.Etapa                                               ","Culiacán                                          ","Sinaloa                       ",80027,"(01667) 753.1761    ","(01667) 753.2730    ","(01667) 753.2728    ","                    ","City Club"
1,1024,"City Club Playa Del Carmen                                                      ","Carretera Federal Chetumal-Cancún KM. 2.3                                       ",2100,"Ejidal                                                                          ","Playa del Carmen                                  ","Quintana Roo                  ",77712,"(01984) 803.9901    ","(01984) 803.9902    ","(01984) 803.9905    ","                    ","City Club"
1,1025,"City Club San José                                                              ","Carretera Transpeninsular San José Aeropuerto                                   ","KM 39","San José Viejo                                                                  ","San José del Cabo                                 ","Baja California Sur           ",23437,"(01624) 143.4888    ","                    ","                    ","                    ","City Club"
1,1026,"City Club Ecatepec                                                              ","Av. Vía Morelos esq. Av. Industrias                                             ","S/N","Santa Clara                                                                     ","Ecatepec de Morelos                               ","Edo. de México                ",,"(0155) 5774.8479    ","(0155) 5774.7640    ","(0155) 5774.7656    ","                    ","City Club"
1,1027,"City Club Santa Mónica                                                          ","Carretera México Querétaro  km 23.5                                             ","S/N","Santa Mónica                                                                    ","Tlanepantla de Baz                                ","Edo. de México                ",54050,"(0155) 5366.1630    ","(0155)  5366.1637   ","                    ","                    ","City Club"
1,1028,"City Club Querétaro                                                             ","Prolongación Zaragoza                                                           ","62- A","La Capilla                                                                      ","Querétaro                                         ","Queretaro                     ",76170,"(01442) 242.5514    ","(01442) 242.5516    ","(01442) 242.5517    ","                    ","City Club"
1,1029,"City Club Universidad                                                           ","Av. Universidad                                                                 ",103,"Residencial El Roble                                                            ","San Nicolás de los Garza                          ","Nuevo León                    ",66450,"(0181) 8332.5546    ","(0181) 8332.5516    ","                    ","                    ","City Club"
1,1030,"City Club Revolución                                                            ","Av. Revolución esq. José Alvarado                                               ",1009,"Jardín Español                                                                  ","Monterrey                                         ","Nuevo León                    ",64820,"(0181)  1234.4905   ","(0181)  1234.4909   ","(0181)  1234.4906   ","                    ","City Club"
1,1031,"City Club Puebla                                                                ","Blvd. 5 de Mayo                                                                 ",418,"Xanenetla                                                                       ","Puebla                                            ","Puebla                        ",72290,"(01222) 232.9050    ","(01222) 232.8745    ","                    ","(01222) 242.1278    ","City Club"
1,1032,"City Club Puerta de Hierro                                                      ","Av. Abraham Lincoln                                                             ","4001-A","Puerta de Hierro                                                                ","Monterrey                                         ","Nuevo León                    ",64346,"(0181) 8121.0270    ","                    ","                    ","                    ","City Club"
1,1033,"City Club Piedras Negras                                                        ","Blvd. República y Libramiento Manuel Pérez Treviño                              ",1800,"El Lago                                                                         ","Piedras Negras                                    ","Coahuila                      ",26069,"(01878) 795.4761    ","                    ","                    ","                    ","City Club"
1,5513,"CEDIS Tultitlán Secos                                                           ","Av. Mexiquense                                                                  ",6,"Casco la Providencia Ex Hacienda Los Portales                                   ","Tultitlán                                         ","Edo. de México                ",54910,"(0155) 1334.0000    ","                    ","                    ","Ext. 5047           ","Cedis"
1,5514,"CEDIS Tultitlán Perecederos                                                     ","Av. Mexiquense                                                                  ",6,"Casco La Providencia ExHacienda Los Portales                                    ","Tultitlán                                         ","Edo. de México                ",54910,"(0155) 1334.0000    ","                    ","                    ","                    ","Cedis"
1,5516,"CEDIS Guadalajara Secos                                                         ","Periférico Sur Manuel Gómez Morín                                               ",5890,"Artesanos                                                                       ","Tlaquepaque                                       ","Jalisco                       ",45598,"(0133) 3478.2010    ","                    ","                    ","                    ","Cedis"
1,5519,"CEDIS Tijuana Secos                                                             ","Ave. Juan Alessio y Blvd. Acapulco                                              ","S/N","Parque Industrial Pacífico                                                      ","Tijuana                                           ","Baja California               ",22643,"(01664) 627.6605    ","                    ","                    ","EXT. 6736           ","Cedis"
1,5521,"CEDIS Villahermosa Perecederos                                                  ","Carretera Villahermosa-Cárdenas km 164.1                                        ",,"Ranchería Anacleto Canabal                                                      ","Villahermosa                                      ","Tabasco                       ",86280,"(01993)  310.0680   ","                    ","                    ","(01993) 310.0681    ","Cedis"
1,5525,"CEDIS Tijuana Perecederos                                                       ","Prolongación Club de Leones                                                     ",10535,"Fraccionamiento La Joya (La Gloria)                                             ","Tijuana                                           ","Baja California               ",22674,"(01664) 700.3308    ","                    ","                    ","                    ","Cedis"
1,5530,"CEDIS Monterrey Perecederos                                                     ","Av. Los Ángeles Ote.                                                            ",1732,"Juana de Arco                                                                   ","San Nicolás                                       ","Nuevo León                    ",64510,"(0181) 8329.9353    ","(0181) 8329.9274    ","                    ","(0181) 8329.2086    ","Cedis"
1,5541,"CEDIS Mérida                                                                    ","Calle 59 C                                                                      ","368x12","Fracc. Yucaltepec, Central de Abastos                                           ","Mérida                                            ","Yucatán                       ",,"(01999) 945.0236    ","(01999) 945.0237    ","(01999) 945.0238 /39","                    ","Cedis"
1,5542,"CEDIS México Tultitlán City Club                                                ","Av. Mexiquense                                                                  ",6,"Col. Casco La Providencia ExHacienda Los Portales                               ","Tultitlán                                         ","Edo. de México                ",54910,"(0155) 1334.0000    ","                    ","                    ","                    ","Cedis"
1,5558,"CEDIS Guadalajara Perecederos SIP                                               ","Periférico Sur Manuel Gómez Morín                                               ",5890,"Artesanos                                                                       ","Tlaquepaque                                       ","Jalisco                       ",45598,"(0133) 3478.2010    ","                    ","                    ","                    ","Cedis"
1,5567,"CEDIS Hermosillo Perecederos                                                    ","Av. Chetumal entre Guatemala y Belice                                           ",1121,"Álvaro Obregón                                                                  ","Hermosillo                                        ","Sonora                        ",83070,"(01662) 219.7492    ","(01662) 219.8535    ","                    ","                    ","Cedis"
1,5578,"CEDIS Querétaro Secos                                                           ","Autopista México-Querétaro Km 186                                               ","S/N","Entronque El Ahorcado La Palma                                                  ","Pedro Escobedo                                    ","Queretaro                     ",76700,"(01448) 275.2000    ","                    ","                    ","(01448) 275.2012    ","Cedis"
1,5582,"Almacén Central Secos Querétaro                                                 ","Autopista México-Querétaro Km 186                                               ","S/N","Entronque El Ahorcado La Palma                                                  ","Pedro Escobedo                                    ","Queretaro                     ",76700,"(01448) 275.2000    ","                    ","                    ","                    ","Cedis"
1,5586,"CEDIS Chihuahua                                                                 ","Calle 14                                                                        ",1607,"Primero de Mayo                                                                 ","Chihuahua                                         ","Chihuahua                     ",31390,"(01614) 420.5192    ","                    ","                    ","                    ","Cedis"
1,5589,"CEDIS MÉXICO                                                                    ","Autopista México-Querétaro km 36.8                                              ",,"                                                                                ","Cuautitlán Izcalli                                ","Edo. de México                ",54700,"(0155) 5864.1600    ","(0155) 5864.1620    ","                    ","                    ","Cedis"
1,5598,"CEDIS Salinas (Monterrey)                                                       ","Carretera Salinas-Victoria km. 5.5                                              ",,"Satelite                                                                        ","Salinas Victoria                                  ","Nuevo León                    ",65500,"(0181) 8329.9000    ","Ext. 2162           ","                    ","(0181) 8329.2086    ","Cedis"
1,5613,"CEDIS Guadalajara City Club                                                     ","Periférico Sur Manuel Gómez Morín                                               ",5890,"Artesanos                                                                       ","Tlaquepaque                                       ","Jalisco                       ",45598,"(0133) 3478.2010    ","                    ","                    ","                    ","Cedis"
