id_cliente,"Num. Tienda",Nombre,Calle,Num.,Colonia,Ciudad,Estado,CP,Teléfono,Teléfono,Teléfono,Fax,Formato
1,523,Altabrisa,"Calle 7",451,"Fraccionamiento Altabrisa",Mérida,Yucatán,97130,019993410230,,,,Soriana
1,524,"Periférico  de la Juventud","Av. De la Juventud",5909,"La Cantera",Chihuahua,Chihuahua,31001,018183299000,,,,Soriana
1,525,"Tecamac I","Jòse Maria Pino Suàrez",4,"Los Heroes de Tecamac",,"Edo. de México",55765,015558369950,,,,MercadoSoriana
1,526,"Tecamac II",Mexiquense,31,"Los Heroes de Tecamac",Tecamac,"Edo. de México",55765,015558369960,,,,MercadoSoriana
1,527,Chetumal,"Av. Erick Paolo Martínez",120,"EL SOL",CHETUMAL,"Quintana Roo",77026,018183299000,,,,Soriana
1,528,Chilpancingo,"Blvd. René Juárez Cisneros",64,"Ciudad de los Servicios","Chilpancingo de los Bravos",Guerrero,39074,017474942030,,,,Soriana
1,529,Pichucalco,"Blvd. Ignacio Zaragoza",234,"Lomas de Pichucalco",Pichucalco,Chiapas,29520,018183299000,,,,SorianaExpress
1,530,Tuxpan,"Ave. José Ángel Ceniceros (esq. Ave. Periférico)",203,Centro,Tuxpan,Jalisco,49800,013714172802,013714176451,,,SorianaExpress
1,531,Caborca,"Calzada 6 de Abril Nte (entre Calle 7 y Calle 8)",60,Centro,Caborca,Sonora,83600,016373724433,,,,SorianaExpress
1,532,"Vicente Centro","Juan Hernández y Marín (entre Luis Moya y Regato)",100,"Vicente Guerrero Centro","Vicente Guerrero",Durango,34890,016758652148,,,,SorianaExpress
1,533,"Puente Silao","Blvd. Luis H. Ducoing",144,Centro,Silao,Guanajuato,36100,014727223723,,,,SorianaExpress
1,534,Teocaltiche,"Blvd. Juan Pablo II (entre López Mateos y Ave. Benito Juárez)",2,"El Puente",Teocaltiche,Jalisco,47200,013467873787,,,,SorianaExpress
1,535,Huixtla,"Rodulfo Figueroa Pte",2,Centro,Huixtla,Chiapas,30640,019646420688,,,,SorianaExpress
1,536,Huamantla,"Av. Matamoros Pte.",105,Centro,Huamantla,Tlaxcala,90500,012474723916,,,,SorianaExpress
1,537,Champoton,"Av. Luis Donaldo Colosio Murrieta",126,"Los Manguitos",Champotón,Campeche,24400,019828280351,019828282872,,,SorianaExpress
1,538,Amalucan,Independencia,202,Chapultepec,Puebla,Puebla,72310,012222138100,,,,MercadoSoriana
1,539,"Casas Grandes","Av. Tecnológico",903,Centro,"Nuevo Casas Grandes",Chihuahua,31700,016366929810,,,,MercadoSoriana
1,540,"Central Saltillo","Periférico Luis Echeverría Alvarez",290,"Bella Vista",Saltillo,Coahuila,25060,018441715200,,,,MercadoSoriana
1,541,"Casa Blanca","Pda. Águila Silbona",19510,"Baja Maq El Águila",Tijuana,"Baja California",22215,016649785199,016649785068,,,SupermercadoSoriana
1,542,Jardines,"Blvd. Gustavo Díaz Ordaz",17415,"Jardines de la Mesa",Tijuana,"Baja California",22126,016649698536,016649698763,,,SupermercadoSoriana
1,543,"San Marino","Av. J. de J. Clark Flores Esq. Teniente Azuela",11390,Playitas,Ensenada,"Baja California",22860,016461759021,016461759002,,,SupermercadoSoriana
1,544,"Jardines del Sur","Ave. 135 Lote 3 Manzana 40 Supermanzana",327,"Jardines del Sur","Benito Juárez","Quintana Roo",77536,016649698536,016649698763,,,SupermercadoSoriana
1,545,"Valle Poniente","Camino a la Banda",201,"Valle Poniente","Santa Catarina","Nuevo León",66196,018180342126,018180342125,,,SupermercadoSoriana
1,546,Pánuco,"Blvd. Díaz Mirón entre Guillermo Prieto y José Velarde",2001,Peralta,Pánuco,Veracruz,93995,018462662393,018462663749,,,SorianaExpress
1,547,Meneses,"Calzada Ignacio Zaragoza",1026,"Col. Agrícola Pantitlán",Iztacalco,"Distrito Federal",8100,015557581975,015557583184,,,SorianaExpress
1,548,Tepalcates,,,,Iztapalapa,"Distrito Federal",,,,,,MercadoSoriana
1,549,Caribe,,,,"Cabo San Lucas","Baja California Sur",,,,,,Soriana
1,550,"La Obrera",Libramiento,10001,"Oaxaca Angel Fernandez del San Antonio D",Tijuana,"Baja California",22620,,,,,SupermercadoSoriana
1,551,"Libramiento Ensenada","Carretera Ojos Negros",SN,"Emiliano Zapata",Ensenada,"Baja California",22810,,,,,SupermercadoSoriana
1,552,Geranios,"Ave. Geranios (entre Cucupah y Cochimi)",131,"Fracc. Colinas de la Presa",Ensenada,"Baja California",22813,016461749126,016461749312,,,SupermercadoSoriana
1,553,Ocoyoacac,"Ave. Martín Chimaltecatl esq. Juan Escutia",67,"Barrio de Santa María",Ocoyoacac,"Edo. de México",52740,017282878109,017282878131,,,SorianaExpress
1,554,Arbol,"Av. del Arbol",131,"Consejo Agrarista Mexicano",Iztapalapa,"Distrito Federal",9760,,,,,SorianaExpress
1,555,Encarnación,"Lucía Solis esq. con Benito Juárez",134,Arboledas,"Encarnación de Díaz",Jalisco,47270,014759536856,014759532440,,,SorianaExpress
1,556,"Pie de la Cuesta","Carretera Acapulco Zihuatanejo",243,"Balcones al Mar","Acapulco de Juárez",Guerrero,39430,7444600227,7444607025,,,SorianaExpress
1,557,Jiquilpan,"Av. Las Palmas",255,Guadalupe,Jiquilpan,Michoacan,59510,013535335853,03535334358,,,SorianaExpress
1,558,"San Buena Ventura",Juárez,444,Centro,"San Buenaventura",Coahuila,25500,,,,,SorianaExpress
1,559,"Del Lago","Blvd. Manuel Perez Treviño",1800,"Del Lago","Piedras Negras",Coahuila,26069,018781040432,018787867394,,,SupermercadoSoriana
1,560,Monterreal,"Calz. Paseo del Tecnologico Ote.",2300,"Villas de las Perlas",Torreón,Coahuila,27277,018717635944,018717634164,,,SupermercadoSoriana
1,561,"Libertad Coahuila","Blvd. De la Libertad Sur",10,"Valle Oriente",Torreón,Coahuila,27277,018712225650,,,,MercadoSoriana
1,562,Lerdo,"Libramiento Periferico Nte.",450,"Filiberto Garcia","Cd. Lerdo",Durango,35159,018717481550,,,,MercadoSoriana
1,563,Mapastepec,"Av. Francisco Sarabia Nte.",190,"Barrio Malucal",Mapastepec,Chiapas,30560,019186432022,019186432023,,,SorianaExpress
1,564,"Bahía de Banderas",Constitución,101,"Localidad San Vicente","Nuevo Vallarta",Nayarit,63737,013292988475,013292988478,,,SorianaExpress
1,565,Guamúchil,"Nicolas Bravo Pte. (entre Benito Juárez y Callejón Angostura)",519,Juárez,Guamuchil,Sinaloa,81450,016737321975,016737324431,,,SorianaExpress
1,566,Motul,"Calle 28 (entre Calle 31 y Calle 33)",308-A,Centro,Motul,Yucatán,97432,019919151775,019919151776,,,SorianaExpress
1,567,Rosarito,,,,Tijuana,"Baja California",,,,,,MercadoSoriana
1,568,Delante,"Ave. Delante y Libramiento Sur",2880,"Fracc. Jalisco",Ensenada,"Baja California",22875,016461209240,016461209242,,,SupermercadoSoriana
1,569,Alianza,"Ave. Antiguos Ejidatarios",709,"La Alianza",Monterrey,"Nuevo León",64100,018181210430,,,,SorianaExpress
1,570,"Tierra Propia","Ave. Sierra de Lampazos",1330,"Parque Industrial Acueducto",Guadalupe,"Nuevo León",67190,018181270240,,,,MercadoSoriana
1,571,"Ron Batey","Av. 1",3511,"Zona Industrial",Córdoba,Veracruz,94690,012717170360,,,,Soriana
1,572,"Prado Norte","Av. Yaxche Lote 1-03","MZ. 07","SM 256","Benito Juárez","Quintana Roo",77517,,,,,MercadoSoriana
1,573,"Valle Alto","Carretera México-Laredo",1353,"Valle Alto","Cd. Valles","San Luis Potosí",79026,4813829010,,,,MercadoSoriana
1,574,"Tres Puentes",,,,Morelia,Michoacan,,,,,,SorianaExpress
1,575,"Nucleo Deportivo","Av. Dieciséis",634,"Pocitos y Rivera",Veracruz,Veracruz,91729,012292010760,,,,MercadoSoriana
1,576,Altaria,,,,Aguascalientes,Aguascalientes,,,,,,Soriana
1,577,"La Piedad","Av. Juan Pablo II",901,México,"Cd. Piedad",Michoacan,59310,013525262101,013525263262,,,MercadoSoriana
1,578,Comitan,"Blvd. Belisario Domínguez Sur",404,30028,"Comitan de Dominguez",Chiapas,,,,,,MercadoSoriana
1,579,Álamo,"Blvd. Quintana Roo",422,"Francisco I. Madero",Álamo,Veracruz,92734,017658449929,017658449517,,,SorianaExpress
1,580,"Juan Pablo II","Periférico Vicente Lombardo Toledano",8400,Aeropuerto,Chihuahua,Chihuahua,31380,016144291830,,,,MercadoSoriana
1,581,"Ruiz Cortines",,,,Monterrey,"Nuevo León",,,,,,SorianaExpress
1,582,"San Cristóbal de las Casas","Blvd. Juan Sabines Carretera Panamericana KM 1.178",,Fátima,"San Cristóbal de las Casas",Chiapas,29264,019676749440,,,,Soriana
1,583,Sabinas,"Francisco I. Madero Ote.",447,Centro,Sabinas,Coahuila,26700,018616123641,018616129471,,,SorianaExpress
1,584,"Miguel Alemán","Av. Emiliano Zapata Pte.",445,"Centro Miguel Alemán","Miguel Alemán",Tamaulipas,88300,018979721702,,,,SorianaExpress
1,585,Ometepec,"Prolongación Cuauhtémoc",S/N,"El Tancón",Ometepec,Guerrero,41700,017414120769,017414123931,017411122711,,SorianaExpress
1,586,Catemaco,"Carretera Costera del Golfo",1,"Tío Tin",Catemaco,Veracruz,95870,012949437065,012949437084,,,SorianaExpress
1,587,Pacífico,"Blvd. Pacífico esq. Con Libramiento Oriente",7501,"Fracc. Parque Industrial Pacífico",Tijuana,"Baja California",22572,016646083023,016646214523,,,SupermercadoSoriana
1,588,"El Tejar","Carretera Veracruz - El Tejar",6114,"El Tejar",Medellín,Veracruz,94273,012851130008,,,,MercadoSoriana
1,589,Hecelchakán,"Calle 20",32,Conquista,Hecelchakán,Campeche,24800,019968270709,019968270716,,,SorianaExpress
1,590,Cacahoatan,"6a. Calle Oriente",62,Centro,Cacahoatan,Chiapas,30890,019626221312,019626221313,,,SorianaExpress
1,591,"Santa Rosa","Camino Mezquital-Santa Rosa",7591,"Villas de Santa Rosa",Apodaca,"Nuevo León",66610,018111036090,,,,Soriana
1,592,Misantla,"Av. Ávila Camacho (esq. Calle 16)",300,Centro,Misantla,Veracruz,93320,012353231720,012353231795,,,SorianaExpress
1,593,Escuinapa,"Gabriel Leyva",19,Centro,Escuinapa,Sinaloa,82400,6959530151,6959530172,,,SorianaExpress
1,594,"Tonalá Chiapas","Av. Hidalgo",45,"Barrio Nuevo",Tonalá,Chiapas,30500,,,,,SorianaExpress
1,595,Ocosingo,"Periferico Oriente Sur 2da",9,"El Herradero",Ocosingo,Chiapas,29950,9196732508,9196732503,,,SorianaExpress
1,596,"Puerto Progreso","Calle 80 Esq. 93",256,Centro,Progreso,Yucatán,97320,9699357763,9699357759,,,SupermercadoSoriana
1,597,Jimenez,"Av. Juarez",317,Centro,Jimenez,Chihuahua,33980,6295425426,6295424667,,,SorianaExpress
1,598,"18 de Marzo","Carretera a los Altos",1490,"San Pedrito",Tlaquepaque,Jalisco,45580,3336002919,3336002817,,,SorianaExpress
1,599,Jilotepec,"Ave. Revolución",,,"Jilotepec de Molina Enriquez Abasol","Edo. de México",,,,,,SorianaExpress
1,600,"Tecoman II","Av. Insurgentes",925,Unión,Tecomán,Colima,28130,3133266190,3133265266,,,SorianaExpress
1,601,"Juan de la Barrera","Av. Juan de la Barrera",6160,Romita,Tlaquepaque,Jalisco,45590,3336928209,3336064904,,,SorianaExpress
1,602,"Cuatro Cienegas","Jose Carlos Garza",704,"Benito Juárez",Cuatrocienegas,Coahuila,27640,8696961749,8696961730,,,SorianaExpress
1,603,Yurécuaro,"Francisco J. Mujica",90,Centro,Yurécuaro,Michoacan,59250,,,,,SorianaExpress
1,604,Huetamo,"16 de Septiembre",2,Cahuaro,"Huetamo de Nuñez",Michoacan,61940,,,,,SorianaExpress
1,605,"Ojo Caliente","Cervantes Corona",44,Centro,"Ojo Caliente",Zacatecas,98700,4589444668,4589445861,,,SorianaExpress
1,606,Oluta,"Carretera Oluta - Acayucan",502,Centro,Oluta,Veracruz,96160,,,,,MercadoSoriana
1,607,Huajuapan,"Ave. 5 de Febrero",227,Tepeyac,"Heroica Ciudad de Huajuapan de León",Oaxaca,69000,,,,,MercadoSoriana
1,608,"Glorieta Benito Juárez","Av. Teófilo Salinas Garza",525,Centro,Juarez,"Nuevo León",67250,,,,,MercadoSoriana
1,609,Pedregal,"Ave. Las Torres",S/N,,"Ciudad General Escobedo","Nuevo León",,,,,,SorianaExpress
1,610,Tehuacan,"Libramiento San Lorenzo - Tecnólogico",3324,"Santa María Coapan",Tehuacan,Puebla,75857,,,,,MercadoSoriana
1,611,"Martínez de la Torre","Blvd. Luis Donaldo Colosio",1007,"Lomas del Mirador","Martinez de la Torre",Veracruz,93600,,,,,MercadoSoriana
1,612,"Lopez Rayon","Prolongación Ignacio Lopez Rayon",1015,Morelos,Comalcalco,Tabasco,86300,,,,,MercadoSoriana
1,613,"Morelos Sur","Av. Morelos",153,Bondies,Cuernavaca,Morelos,62059,,,,,SupermercadoSoriana
1,614,"Loreto Sol y Mar","Av. Benito Juarez",,Centro,Loreto,"Baja California Sur",23880,,,,,SupermercadoSoriana
1,615,"Sanini La Gloria","Carretera Tijuana - Ensenada Lote II-C2 Manzana 498",,"San Antonio de los Buenos",Tijuana,"Baja California",22114,,,,,SupermercadoSoriana
1,616,Acaponeta,"Av. Morelos Poniente",79,Centro,Acaponeta,Nayarit,63400,,,,,SorianaExpress
1,617,"Dos Ríos","Privada Camino a las Escobas",3500,"Hacienda las Escobas",Guadalupe,"Nuevo León",67196,,,,,SorianaExpress
1,618,"Graciano Sanchez","Av.San Pedro",1807,"San Francisco","Soledad de Graciano Sanchez","San Luis Potosí",78435,,,,,MercadoSoriana
1,619,Tarimbaro,"Carretera Federal Morelia - Zinapecuaro",KM.3.6,"Fraccionamiento El Prado",Tarimbaro,Michoacan,58880,,,,,MercadoSoriana
1,620,"Camino Real","Blvd. Forjadores de Sudcalifonia",S/N,"El Palmar II","La Paz","Baja California Sur",23084,,,,,SupermercadoSoriana
1,621,"El Mezquito","Blvd. Forjadores de Sudcalifonia",250,"El Mezquito","La Paz","Baja California Sur",23083,,,,,SupermercadoSoriana
1,622,"San Francisco del Rincón","Blvd. Juventino Rosas",510,,"San Francisco del Rincón Centro",Guanajuato,36300,,,,,MercadoSoriana
1,623,"Salina Cruz","Av. Transismica",,,"Salina Cruz",Oaxaca,,,,,,MercadoSoriana
1,624,"Diego Díaz de Berlanga","Av. Diego Díaz de Berlanga",402,"Bosques de Anáhuac","San Nicolas de los Garza","Nuevo León",66463,,,,,Soriana
1,625,"Metro Rosario","Avenida El Rosario",901,"Rosario Azcapotzalco",México,"Distrito Federal",2100,,,,,SupermercadoSoriana
1,626,Pórticos,"Blvd. General Lázaro Cárdenas",310,"Parque Industrial Chapultepec",Ensenada,"Baja California",22785,,,,,SupermercadoSoriana
1,627,"Terán Terán","Blvd. Bellas Artes",20486,"Ciudad Industrial",Tijuana,"Baja California",22444,,,,,SupermercadoSoriana
1,628,"Valle de Bravo","Ave. Benito Juárez",S/N,,"Valle de Bravo","Edo. de México",,,,,,SupermercadoSoriana
1,629,"Huatulco (Fonatur)","Boulevard Chahue",Lote10,"Sector T","Santa María Huatulco",Oaxaca,70989,,,,,Soriana
1,630,Ford,Contador,S/N,Centro,Guanajuato,Guanajuato,,,,,,SupermercadoSoriana
1,631,Gentor,,,,"San Pedro Garza García","Nuevo León",,,,,,SupermercadoSoriana
1,632,Jiutepec,"Eje Nte y Sur",S/N,,Jiutepec,Morelos,,,,,,Soriana
1,633,"Plaza Cuautitlán","Av. Centro Urbano Poniente, Esq. Av. Jorge Jiménez Cantú",S/N,"Bosques de la Hacienda 1a Sección","Cuautitlán Izcalli","Edo. de México",54715,,,,,SorianaExpress
1,634,Pijijiapan,"1era Calle Oriente Norte",4,Centro,Pijijiapan,Chiapas,30540,,,,,SorianaExpress
1,635,"Guadalupe Victoria","Ave. Ricardo Castro Ote.",902,Centro,"Guadalupe Victoria",Durango,34700,,,,,SorianaExpress
1,636,Rinconada,"Blvd. Príncipe Akishino",204,"Rinconada del Carmen",Tapachula,Chiapas,30796,,,,,SorianaExpress
1,637,"La Noria","Antiguo Camino a Huinalá",740,"Noria Norte",Apodaca,"Nuevo León",66633,,,,,SorianaExpress
1,638,"Pueblo Nuevo","Ave. Tréboles",500,Tréboles,Apodaca,"Nuevo León",66646,,,,,SorianaExpress
1,639,"Camino Real Escobedo","Ave. Enrique Rangel Melendez",,,Escobedo,"Nuevo León",,,,,,MercadoSoriana
1,640,"Díaz Ordaz","Blvd. Gustavo Díaz Ordaz",,,"Santa Catarina","Nuevo León",,,,,,MercadoSoriana
1,641,Tulancingo,"Carretera México- Tuxpan",,,Tulancingo,Hidalgo,,,,,,MercadoSoriana
1,642,Tantoyuca,"Carretera Nacional",,,Tantoyuca,Veracruz,,,,,,SorianaExpress
1,643,Papantla,"Carretera Nacional Papantla- Gu",,,Papantla,Veracruz,,,,,,SorianaExpress
1,644,Zacapu,"Ave. Prolongación Morelos",1369,,Zacapu,Michoacan,58600,,,,,SorianaExpress
1,645,Guacamayas,"Carretera Nacional Tecoman",,,"Cd. Lázaro Cárdenas",Michoacan,,,,,,MercadoSoriana
1,646,"Villa Juarez","Arturo B. de la Garza",,"Ex Comunidad de Vaquerías","Cd. Benito Juárez","Nuevo León",,,,,,Soriana
1,647,Ojinaga,"Blvd. Libre Comercio",1512,"2 de Octubre",Ojinaga,Chihuahua,32885,,,,,SupermercadoSoriana
1,648,"Prolongación Juárez","Av. Benito Juárez",508,,"General Escobedo","Nuevo León",66059,,,,,SupermercadoSoriana
1,1001,"City Club Torreón","Av. Revolución y Calzada Saltillo",400,"Fraccionamiento Los Ángeles",Torreón,Coahuila,27267,018717216540,018717215387,018717215151,018717216660,CityClub
1,1002,"City Club Monclova",Huemac,1101,Anáhuac,Monclova,Coahuila,27750,018666361096,018666314271,,018666314105,CityClub
1,1003,"City Club Chihuahua","Av. Periférico de la Juventud Esq. Av. Francisco Villa",6302,"Los Mezquites",Chihuahua,Chihuahua,31125,016144222193,016144222194,016144222196,016144222261,CityClub
1,1004,"City Club Saltillo","Blvd. Luis Echeverría entre 26 de Marzo y prolongación Pérez Treviño",6385,"San Ramón",Saltillo,Coahuila,25020,018444105633,018444106306,018444127526,,CityClub
1,1005,"City Club Pachuca","Blvd. Nuevo Hidalgo esq. Luis Donaldo Colosio",202,"Puerta de Hierro",Pachuca,Hidalgo,42080,017711070463,017711070464,017711040467,017711070468,CityClub
1,1006,"City Club Villahermosa","Carlos Pellicer Cámara Esq. Paseo Uzumacinta",205,"Plutarco Elías Calles",Villahermosa,Tabasco,86090,019933144162,019933143997,019933143805,019333145414,CityClub
1,1007,"City Club San Jerónimo","Rogelio Cantú Gómez esq- José Garza Rámírez",900-B,"Colinas de San Jerónimo",Monterrey,"Nuevo León",64630,018181438901,018181438902,018181438905,018181438901,CityClub
1,1008,"City Club Tuxtla","Blvd. Andrés Serra Rojas esq. con Blvd. Albino Corso",250,"El Retiro","Tuxlta Gutiérrez",Chiapas,29040,019616141313,019616144116,,019616144668,CityClub
1,1009,"City Club Colima","Av. María Ahumada de Goméz esq. Fco. Cárdenas Barajas",371,Campestre,Colima,Colima,28988,013123964797,013123964798,,013123964800,CityClub
1,1010,"City Club Los Cabos","Blvd. Lázaro Cárdenas esq. Paseo del Pescador",S/N,Centro,"Los Cabos","Baja California Sur",23450,016241434294,016241434888,,016241439492,CityClub
1,1011,"City Club Tampico","Ave. Ejército Mexicano y Diagonal Norte Sur",S/N,Tampico,Tampico,Tamaulipas,89137,018332175008,018332174597,,,CityClub
1,1012,"City Club La Paz","Blvd. Forjadores de Sudcalifornia, esq. Luis Donaldo Colosio",S/N,"Col. ExBase Aèrea","La Paz, Baja California Sur","Baja California Sur",23050,016121654990,016121654992,016121654993,016121654991,CityClub
1,1013,"City Club Nuevo Laredo","Av.Reforma y 15 de Septiembre",S/N,Campestre,"Nuevo Laredo",Tamaulipas,88278,018677150184,018677150325,,,CityClub
1,1014,"City Club Reynosa","Blvd. Hidalgo y Fuentes de Diana KM 101",S/N,"Las Fuentes",Reynosa,Tamaulipas,88710,018999954083,018999954084,018999954085,Ext5414119,CityClub
1,1015,"City Club Durango","Av. Heróico Colegio Militar y Av. 20 de Noviembre",109,"Nueva Vizcaya",Durango,Durango,34080,016188189871,016188189856,016188189726,,CityClub
1,1016,"City Club Cancún","Ave. Andrés Quintana Roo entre Ave. Kohunlich, calle Farallon y Ave. Itzamal",s/n,"Súper Manzana 39, Manzana 10 Lote 1",Cancun,"Quintana Roo",77500,019988492607,019988492608,019988492609,,CityClub
1,1017,"City Club Coacalco","Vía  José López Portillo esq. 16 de Septiembre",34,"San Francisco",Coacalco,"Edo. de México",55700,015521597962,015521597967,015521597968,,CityClub
1,1018,"City Club Ixtapaluca","Carretera Federal-México-Cuautla km 32.5",S/N,"Santa Bárbara",Ixtapaluca,"Edo. de México",56530,015525967016,015525967017,015525967019,,CityClub
1,1019,"City Club Gómez Palacio","Blvd. Miguel Alemán Ote.",117,"Ricardo Flores Magón","Gómez Palacio",Durango,35000,018717501159,018717502110,018717500995,,CityClub
1,1020,"City Club Toluca","Blvd. Aeropuerto Miguel Alemán esq. Paseo Tollocan",55,"Parque Industrial Lerma","San Mateo Atenco","Edo. de México",50200,017223173179,017223173180,,,CityClub
1,1021,"City Club Lincoln","Av. Abraham Lincoln entre José Eleuterio Gzz. y San Fernando",3501-A,"Mitras Norte",Monterrey,"Nuevo León",64320,018183701262,018183701582,018183702529,Ext5421111,CityClub
1,1022,"City Club Hermosillo","Blvd.Paseo Rio Sonora Nte#128 y Blvd. Solidaridad",188,"Proyecto Rio Sonora",Hermosillo,Sonora,83270,016622121576,016622122160,016622123982,,CityClub
1,1023,"City Club Culiacán","Blvd. Universitarios pte. Esq Blvd.Enrique Sánchez Alonso",435,"Desarrollo Urbano 3 Ríos 3a.Etapa",Culiacán,Sinaloa,80027,016677531761,016677532730,016677532728,,CityClub
1,1024,"City Club Playa Del Carmen","Carretera Federal Chetumal-Cancún KM. 2.3",2100,Ejidal,"Playa del Carmen","Quintana Roo",77712,019848039901,019848039902,019848039905,,CityClub
1,1025,"City Club San José","Carretera Transpeninsular San José Aeropuerto","KM 39","San José Viejo","San José del Cabo","Baja California Sur",23437,016241434888,,,,CityClub
1,1026,"City Club Ecatepec","Av. Vía Morelos esq. Av. Industrias",S/N,"Santa Clara","Ecatepec de Morelos","Edo. de México",,015557748479,015557747640,015557747656,,CityClub
1,1027,"City Club Santa Mónica","Carretera México Querétaro  km 23.5",S/N,"Santa Mónica","Tlanepantla de Baz","Edo. de México",54050,015553661630,015553661637,,,CityClub
1,1028,"City Club Querétaro","Prolongación Zaragoza","62- A","La Capilla",Querétaro,Queretaro,76170,014422425514,014422425516,014422425517,,CityClub
1,1029,"City Club Universidad","Av. Universidad",103,"Residencial El Roble","San Nicolás de los Garza","Nuevo León",66450,018183325546,018183325516,,,CityClub
1,1030,"City Club Revolución","Av. Revolución esq. José Alvarado",1009,"Jardín Español",Monterrey,"Nuevo León",64820,018112344905,018112344909,018112344906,,CityClub
1,1031,"City Club Puebla","Blvd. 5 de Mayo",418,Xanenetla,Puebla,Puebla,72290,012222329050,012222328745,,012222421278,CityClub
1,1032,"City Club Puerta de Hierro","Av. Abraham Lincoln",4001-A,"Puerta de Hierro",Monterrey,"Nuevo León",64346,018181210270,,,,CityClub
1,1033,"City Club Piedras Negras","Blvd. República y Libramiento Manuel Pérez Treviño",1800,"El Lago","Piedras Negras",Coahuila,26069,018787954761,,,,CityClub
1,5513,"CEDIS Tultitlán Secos","Av. Mexiquense",6,"Casco la Providencia Ex Hacienda Los Portales",Tultitlán,"Edo. de México",54910,015513340000,,,Ext5047,Cedis
1,5514,"CEDIS Tultitlán Perecederos","Av. Mexiquense",6,"Casco La Providencia ExHacienda Los Portales",Tultitlán,"Edo. de México",54910,015513340000,,,,Cedis
1,5516,"CEDIS Guadalajara Secos","Periférico Sur Manuel Gómez Morín",5890,Artesanos,Tlaquepaque,Jalisco,45598,013334782010,,,,Cedis
1,5519,"CEDIS Tijuana Secos","Ave. Juan Alessio y Blvd. Acapulco",S/N,"Parque Industrial Pacífico",Tijuana,"Baja California",22643,016646276605,,,EXT6736,Cedis
1,5521,"CEDIS Villahermosa Perecederos","Carretera Villahermosa-Cárdenas km 164.1",,"Ranchería Anacleto Canabal",Villahermosa,Tabasco,86280,019933100680,,,019933100681,Cedis
1,5525,"CEDIS Tijuana Perecederos","Prolongación Club de Leones",10535,"Fraccionamiento La Joya (La Gloria)",Tijuana,"Baja California",22674,016647003308,,,,Cedis
1,5530,"CEDIS Monterrey Perecederos","Av. Los Ángeles Ote.",1732,"Juana de Arco","San Nicolás","Nuevo León",64510,018183299353,018183299274,,018183292086,Cedis
1,5541,"CEDIS Mérida","Calle 59 C",368x12,"Fracc. Yucaltepec, Central de Abastos",Mérida,Yucatán,,019999450236,019999450237,019999450238/39,,Cedis
1,5542,"CEDIS México Tultitlán City Club","Av. Mexiquense",6,"Col. Casco La Providencia ExHacienda Los Portales",Tultitlán,"Edo. de México",54910,015513340000,,,,Cedis
1,5558,"CEDIS Guadalajara Perecederos SIP","Periférico Sur Manuel Gómez Morín",5890,Artesanos,Tlaquepaque,Jalisco,45598,013334782010,,,,Cedis
1,5567,"CEDIS Hermosillo Perecederos","Av. Chetumal entre Guatemala y Belice",1121,"Álvaro Obregón",Hermosillo,Sonora,83070,016622197492,016622198535,,,Cedis
1,5578,"CEDIS Querétaro Secos","Autopista México-Querétaro Km 186",S/N,"Entronque El Ahorcado La Palma","Pedro Escobedo",Queretaro,76700,014482752000,,,014482752012,Cedis
1,5582,"Almacén Central Secos Querétaro","Autopista México-Querétaro Km 186",S/N,"Entronque El Ahorcado La Palma","Pedro Escobedo",Queretaro,76700,014482752000,,,,Cedis
1,5586,"CEDIS Chihuahua","Calle 14",1607,"Primero de Mayo",Chihuahua,Chihuahua,31390,016144205192,,,,Cedis
1,5589,"CEDIS MÉXICO","Autopista México-Querétaro km 36.8",,,"Cuautitlán Izcalli","Edo. de México",54700,015558641600,015558641620,,,Cedis
1,5598,"CEDIS Salinas (Monterrey)","Carretera Salinas-Victoria km. 5.5",,Satelite,"Salinas Victoria","Nuevo León",65500,018183299000,Ext2162,,018183292086,Cedis
1,5613,"CEDIS Guadalajara City Club","Periférico Sur Manuel Gómez Morín",5890,Artesanos,Tlaquepaque,Jalisco,45598,013334782010,,,,Cedis
1,5680,"CEDIS Villahermosa Secos","Carretera Villahermosa-Cárdenas Km. 164.1",,"Ranchería Anacleto Canabal",Villahermosa,Tabasco,86280,019933100680,,,019933100681,Cedis
